cbi,ccode,date,adv,mp,mps,yield10y_2day,yield2y_2day,tp10y_2day,tp2y_2day,ex_rate_regime,us_integ,kaopen,vuln_index,trade_open,fin_depth,dollar_exp,dollar_debt,mpu_level,mpu,us_yield,vix
-0.0831,32,14321,0,-0.0859,-0.16899999999999998,NA,NA,NA,NA,3,2.96078,-1.233,3,32.0718,22.7228,30.127597,23.33091,0.1139855267647053,-2.0273132,2.651,40.8
0.0128,32,14363,0,-0.0621,-0.049300000000000004,NA,NA,NA,NA,3,2.96078,-1.233,3,32.0718,22.7228,30.127597,23.33091,0.09309102676470538,-0.019549303,3.287,37.95
8e-4,32,14419,0,-0.0705,-0.0697,NA,NA,NA,NA,3,2.96078,-1.233,3,32.0718,22.7228,30.127597,23.33091,0.3839589267647052,-2.8657138,3.901,30.58
-0.0083,32,14468,0,-0.0757,-0.084,NA,NA,NA,NA,3,2.96078,-1.233,3,32.0718,22.7228,30.127597,23.33091,0.5578212267647054,-1.7170315,3.96,25.99
-0.0513,32,14510,0,-0.001,-0.0523,NA,NA,NA,NA,3,2.96078,-1.233,3,32.0718,22.7228,30.127597,23.33091,0.36871772676470527,-0.91174364,3.61899999999999,23.08
0.0215,32,14552,0,-0.0734,-0.05190000000000001,NA,NA,NA,NA,3,2.96078,-1.233,3,32.0718,22.7228,30.127597,23.33091,0.40003272676470525,-1.5903063,3.809,28.81
-0.0757,32,14594,0,-0.0202,-0.0959,NA,NA,NA,NA,3,2.96078,-1.233,3,32.0718,22.7228,30.127597,23.33091,0.37193202676470527,-2.4018378,3.82899999999999,21.49
-0.0143,32,14636,0,0.0148,5.000000000000004e-4,NA,NA,NA,NA,3,2.98877,-1.233,3,32.8689,21.4129,29.186569,21.84244,0.20938842676470526,0.5305041,3.801,24.55
-0.0039,32,14684,0,-0.0383,-0.0422,NA,NA,NA,NA,3,2.98877,-1.233,3,32.8689,21.4129,29.186569,21.84244,0.10297278676470534,-1.2512131,3.865,18
0.0197,32,14727,0,-0.0438,-0.0241,NA,NA,NA,NA,3,2.98877,-1.233,3,32.8689,21.4129,29.186569,21.84244,0.20968962676470526,-1.4570053,4.069,22.81
-0.0086,32,14783,0,0.0466,0.038000000000000006,NA,NA,NA,NA,3,2.98877,-1.233,3,32.8689,21.4129,29.186569,21.84244,-0.00936993323529467,0.2527348,3.316,27.05
-0.0802,32,14831,0,0.0415,-0.03869999999999999,NA,NA,NA,NA,3,2.98877,-1.233,3,32.8689,21.4129,29.186569,21.84244,-0.1550524732352947,-1.0294914,2.969,22.14
-0.0229,32,14873,0,-0.0176,-0.0405,NA,NA,NA,NA,3,2.98877,-1.233,3,32.8689,21.4129,29.186569,21.84244,-0.1621794732352947,-1.6284477,2.745,21.5
0.0343,32,14916,0,-0.0529,-0.018600000000000005,NA,NA,NA,NA,3,2.98877,-1.233,3,32.8689,21.4129,29.186569,21.84244,-0.25916097323529463,-1.6348574,2.779,21.57
0.0332,32,14957,0,0.0231,0.0563,NA,NA,NA,NA,3,2.98877,-1.233,3,32.8689,21.4129,29.186569,21.84244,-0.04277863323529463,1.888062,3.819,17.55
-0.0063,32,15000,0,-0.0105,-0.016800000000000002,NA,NA,NA,NA,3,2.6183,-1.233,2,32.9399,18.1263,24.632426,18.52369,-0.11960151323529467,-0.22127427,3.745,17.59
-0.0653,32,15048,0,0.0637,-0.0015999999999999903,NA,NA,NA,NA,3,2.6183,-1.233,2,32.9399,18.1263,24.632426,18.52369,-0.1876882732352947,-0.046896692,3.582,21.13
0.0193,32,15091,0,-0.0338,-0.014499999999999996,NA,NA,NA,NA,3,2.6183,-1.233,2,32.9399,18.1263,24.632426,18.52369,-0.15821737323529472,-0.8135971,3.706,15.62
-0.0232,32,15147,0,0.0231,-9.99999999999994e-5,NA,NA,NA,NA,3,2.6183,-1.233,2,32.9399,18.1263,24.632426,18.52369,-0.2685810732352947,-0.4745736,3.328,18.86
-0.0342,32,15195,0,-7e-4,-0.0349,NA,NA,NA,NA,3,2.6183,-1.233,2,32.9399,18.1263,24.632426,18.52369,-0.23764787323529468,-4.0155606,2.545,48
-0.0977,32,15238,0,0.1467,0.049,NA,NA,NA,NA,3,2.6183,-1.233,2,32.9399,18.1263,24.632426,18.52369,-0.2907208732352947,0.7332144,1.99,32.86
0.0642,32,15280,0,-0.0666,-0.0024000000000000132,NA,NA,NA,NA,3,2.6183,-1.233,2,32.9399,18.1263,24.632426,18.52369,-0.1878316032352947,-0.9151012,2.125,34.77
-0.0157,32,15321,0,0.0508,0.0351,NA,NA,NA,NA,3,2.6183,-1.233,2,32.9399,18.1263,24.632426,18.52369,-0.14581827323529462,0.7285767,2.188,25.67
-0.007,32,15364,0,-0.0256,-0.032600000000000004,NA,NA,NA,NA,3,2.30772,-1.233,2,32.8055,16.94,21.315621,16.82528,-0.31506302323529467,-1.0916317,2.172,18.91
0.0445,32,15412,0,-0.0274,0.017099999999999997,NA,NA,NA,NA,3,2.30772,-1.233,2,32.8055,16.94,21.315621,16.82528,-0.36433237323529466,1.2505405,2.287,15.64
0.0224,32,15455,0,-0.0397,-0.0173,NA,NA,NA,NA,3,2.30772,-1.233,2,32.8055,16.94,21.315621,16.82528,-0.40290659323529465,-0.3939079,2.191,18.1
-0.0372,32,15511,0,0.046,0.008800000000000002,NA,NA,NA,NA,3,2.30772,-1.233,2,32.8055,16.94,21.315621,16.82528,-0.40951880323529466,-0.2304355,1.801,18.38
-0.0165,32,15553,0,0.0237,0.007199999999999998,NA,NA,NA,NA,3,2.30772,-1.233,2,32.8055,16.94,21.315621,16.82528,-0.42328050323529465,-0.09736201,1.67,18.93
0.0322,32,15596,0,-0.0452,-0.012999999999999998,NA,NA,NA,NA,3,2.30772,-1.233,2,32.8055,16.94,21.315621,16.82528,-0.4729166532352947,-0.95869666,1.884,15.8
0.0023,32,15637,0,0.0019,0.0042,NA,NA,NA,NA,3,2.30772,-1.233,2,32.8055,16.94,21.315621,16.82528,-0.4885078332352947,0.33749142,1.921,18.83
-0.0137,32,15686,0,0.0099,-0.0037999999999999996,NA,NA,NA,NA,3,2.30772,-1.233,2,32.8055,16.94,21.315621,16.82528,-0.49339627323529467,0.056651343,1.82799999999999,15.57
-0.0181,32,15735,0,0.009,-0.009100000000000002,NA,NA,NA,NA,3,2.34239,-1.233,2,33.3336,16.1155,NA,NA,-0.4623802532352947,-0.038498525,2.157,13.31
-0.0075,32,15784,0,0.002,-0.0055,NA,NA,NA,NA,3,2.34239,-1.233,2,33.3336,16.1155,NA,NA,-0.44501367323529467,-0.012640963,2.132,14.39
-0.0042,32,15826,0,-0.002,-0.0062,NA,NA,NA,NA,3,2.34239,-1.233,2,33.3336,16.1155,NA,NA,-0.5262454332352946,0.018197268,1.781,13.52
-0.0598,32,15875,0,0.0895,0.029699999999999997,NA,NA,NA,NA,3,2.34239,-1.233,2,33.3336,16.1155,NA,NA,-0.46037375323529467,1.6442602,2.513,16.61
0.0132,32,15917,0,-0.0144,-0.0011999999999999997,NA,NA,NA,NA,3,2.34239,-1.233,2,33.3336,16.1155,NA,NA,-0.3947507332352947,0.28313076,2.791,13.39
0.0032,32,15966,0,-0.0243,-0.021099999999999997,NA,NA,NA,NA,3,2.34239,-1.233,2,33.3336,16.1155,NA,NA,-0.32933553323529463,-1.8920255,2.896,14.53
-0.0213,32,16008,0,0.0133,-0.008,NA,NA,NA,NA,3,2.34239,-1.233,2,33.3336,16.1155,NA,NA,-0.4290223932352947,-0.39640307,2.771,13.41
0.0473,32,16057,0,-0.0287,0.018600000000000002,NA,NA,NA,NA,3,2.34239,-1.233,2,33.3336,16.1155,NA,NA,-0.46368723323529465,0.52103615,3.176,16.21
-0.0149,32,16099,0,0.0052,-0.0097,NA,NA,NA,NA,3,2.2287,-1.233,2,30.9012,15.589,NA,NA,-0.43953897323529467,-0.28106233,2.907,15.8
0.0052,32,16148,0,0.0064,0.0116,NA,NA,NA,NA,3,2.2287,-1.233,2,30.9012,15.589,NA,NA,-0.4945797732352947,0.44195515,2.95,14.52
2e-4,32,16190,0,-0.0055,-0.0053,NA,NA,NA,NA,3,2.2287,-1.233,2,30.9012,15.589,NA,NA,-0.49921565323529465,-0.18504272,2.789,13.71
0.0059,32,16239,0,-0.021,-0.015100000000000002,NA,NA,NA,NA,3,2.2287,-1.233,2,30.9012,15.589,NA,NA,-0.4447274132352947,-0.46603024,2.741,12.06
-0.041,32,16281,0,0.0425,0.0015000000000000013,NA,NA,NA,NA,3,2.2287,-1.233,2,30.9012,15.589,NA,NA,-0.3961127032352947,0.22006226,2.707,13.28
0.0171,32,16330,0,-0.0142,0.0029,NA,NA,NA,NA,3,2.2287,-1.233,2,30.9012,15.589,NA,NA,-0.3408518032352946,-0.16853087,2.775,12.73
0.0268,32,16372,0,-0.0177,0.0091,NA,NA,NA,NA,3,2.2287,-1.233,2,30.9012,15.589,NA,NA,-0.39514660323529466,0.32997262,2.474,14.39
0.0902,32,16421,0,-0.073,0.017200000000000007,NA,NA,NA,NA,3,2.2287,-1.233,2,30.9012,15.589,NA,NA,-0.2614181732352947,-0.022604529,2.246,23.57
-0.0014,32,16463,0,-0.0082,-0.009600000000000001,NA,NA,NA,NA,3,2.06181,-1.233,2,27.6547,15.3861,NA,NA,-0.3193445432352947,-0.33376202,1.83199999999999,17.22
-0.0059,32,16512,0,-0.0306,-0.0365,NA,NA,NA,NA,3,2.06181,-1.233,2,27.6547,15.3861,NA,NA,-0.2879532732352946,-0.64291483,2.015,15.66
-0.0266,32,16554,0,0.0335,0.006900000000000003,NA,NA,NA,NA,3,2.06181,-1.233,2,27.6547,15.3861,NA,NA,-0.3116162032352947,0.050104532,2.166,12.41
0.0046,32,16603,0,-0.0425,-0.0379,NA,NA,NA,NA,3,2.06181,-1.233,2,27.6547,15.3861,NA,NA,-0.2867107732352947,-0.5606415,2.443,14.81
0.0251,32,16645,0,-0.0011,0.024,NA,NA,NA,NA,3,2.06181,-1.233,2,27.6547,15.3861,NA,NA,-0.30124497323529464,0.25005296,2.389,13.44
-0.0873,32,16695,0,-0.0012,-0.08850000000000001,NA,NA,NA,NA,3,2.06181,-1.233,2,27.6547,15.3861,NA,NA,-0.32089087323529464,-1.4367471,2.319,21.35
0.0478,32,16736,0,0.0082,0.056,NA,NA,NA,NA,3,2.06181,-1.233,2,27.6547,15.3861,NA,NA,-0.3841870332352947,0.6696584,2.217,15.43
0.0115,32,16785,0,0.0182,0.0297,NA,NA,NA,NA,3,2.06181,-1.233,2,27.6547,15.3861,NA,NA,-0.3590415732352946,-1.1165216,2.417,20.95
-0.0222,32,16827,0,0.0021,-0.0201,NA,NA,NA,NA,3,1.95101,-1.233,2,25.3062,16.5251,NA,NA,-0.3462481132352947,-0.7040097,2.114,22.5
-0.0077,32,16876,0,-0.0608,-0.0685,NA,NA,NA,NA,3,1.95101,-1.233,2,25.3062,16.5251,NA,NA,-0.3243929732352947,-1.3497094,1.98899999999999,16.84
-0.0362,32,16918,0,-5e-4,-0.0367,NA,NA,NA,NA,3,1.95101,-1.233,2,25.3062,16.5251,NA,NA,-0.36213221323529465,-0.53931123,1.95299999999999,13.96
-0.0128,32,16967,0,-0.026,-0.0388,NA,NA,NA,NA,3,1.95101,-1.233,2,25.3062,16.5251,NA,NA,-0.38132869323529467,0.030056644,1.656,20.5
-0.0153,32,17009,0,-0.0115,-0.026799999999999997,NA,NA,NA,NA,3,1.95101,-1.233,2,25.3062,16.5251,NA,NA,-0.39450075323529465,-0.18259351,1.573,13.05
0.0237,32,17065,0,-0.0339,-0.0102,NA,NA,NA,NA,3,1.95101,-1.233,2,25.3062,16.5251,NA,NA,-0.4150591432352947,-0.8537351,1.72,15.92
-0.0173,32,17107,0,0.0064,-0.0109,NA,NA,NA,NA,3,1.95101,-1.233,2,25.3062,16.5251,NA,NA,-0.44801845323529466,0.13459,1.86399999999999,18.56
0.0126,32,17149,0,0.0245,0.0371,NA,NA,NA,NA,3,1.95101,-1.233,2,25.3062,16.5251,NA,NA,-0.4259643432352947,0.8304105,2.69,12.72
0.0029,32,17198,0,-0.0013,0.0015999999999999999,NA,NA,NA,NA,NA,2.07413,-1.233,2,25.7881,17.0339,NA,NA,-0.4219722732352947,-0.2857852,2.559,11.99
-0.0098,32,17240,0,-0.0285,-0.0383,NA,NA,NA,NA,NA,2.07413,-1.233,2,25.7881,17.0339,NA,NA,-0.44207760323529466,-0.39322412,2.56299999999999,12.3
0.0077,32,17289,0,0.0074,0.0151,NA,NA,NA,NA,NA,2.07413,-1.233,2,25.7881,17.0339,NA,NA,-0.45523192323529466,-0.14316078,2.38,10.59
-0.0017,32,17331,0,-0.0076,-0.0093,NA,NA,NA,NA,NA,2.07413,-1.233,2,25.7881,17.0339,NA,NA,-0.48206525323529464,-0.39983836,2.181,10.42
0.0065,32,17373,0,-0.0273,-0.020800000000000003,NA,NA,NA,NA,NA,2.07413,-1.233,2,25.7881,17.0339,NA,NA,-0.49656873323529466,-0.19382909,2.34,9.43
0.0142,32,17429,0,0.0163,0.0305,NA,NA,NA,NA,NA,2.07413,-1.233,2,25.7881,17.0339,NA,NA,-0.4879865232352947,-0.27808785,2.3,10.18
0.0133,32,17471,0,-0.0105,0.0027999999999999987,NA,NA,NA,NA,NA,2.07413,-1.233,2,25.7881,17.0339,NA,NA,-0.44985837323529465,-0.45419234000000003,2.385,10.18
-0.0071,32,17513,0,-0.0077,-0.0148,NA,NA,NA,NA,NA,2.07413,-1.233,2,25.7881,17.0339,NA,NA,-0.4913861032352947,-0.6290641,2.36899999999999,9.92
0.0147,32,17562,0,-0.0021,0.0126,NA,NA,NA,NA,NA,NA,-1.233,NA,NA,NA,NA,NA,-0.49870257323529465,-0.034447607,2.723,14.79
-0.0797,32,17611,0,0.047,-0.03269999999999999,NA,NA,NA,NA,NA,NA,-1.233,NA,NA,NA,NA,NA,-0.39282041323529465,-0.45170534,2.89,18.2
-0.009,32,17695,0,0.0141,0.0051,NA,NA,NA,NA,NA,NA,-1.233,NA,NA,NA,NA,NA,-0.3732405732352947,-0.96930474,2.975,12.34
-0.0108,32,17744,0,0.0033,-0.007500000000000001,NA,NA,NA,NA,NA,NA,-1.233,NA,NA,NA,NA,NA,-0.3979051332352947,0.1750888,2.998,12.83
-0.0071,32,17800,0,9e-4,-0.006200000000000001,NA,NA,NA,NA,NA,NA,-1.233,NA,NA,NA,NA,NA,-0.3875063932352947,-0.27905762,3.047,12.42
-0.0183,32,17843,0,0.0111,-0.0072,NA,NA,NA,NA,NA,NA,-1.233,NA,NA,NA,NA,NA,-0.35134527323529463,-0.16865978,3.235,16.36
-0.0567,32,17884,0,0.084,0.027300000000000005,NA,NA,NA,NA,NA,NA,-1.233,NA,NA,NA,NA,NA,-0.3034091732352947,-0.69883347,2.779,25.58
0.0026,32,17926,0,-0.0653,-0.06269999999999999,NA,NA,NA,NA,NA,NA,-1.233,NA,NA,NA,NA,NA,-0.3398612732352947,-0.6231344,2.698,19.13
-0.0096,32,17975,0,-0.0212,-0.0308,NA,NA,NA,NA,NA,NA,-1.233,NA,NA,NA,NA,NA,-0.4040042732352947,-0.25988245,2.537,13.56
-0.0012,32,18017,0,0.042,0.0408,NA,NA,NA,NA,NA,NA,-1.233,NA,NA,NA,NA,NA,-0.30044564323529466,-1.1831862,2.511,13.12
-0.0279,32,18066,0,-0.0712,-0.0991,NA,NA,NA,NA,NA,NA,-1.233,NA,NA,NA,NA,NA,-0.1143247132352947,-1.0109763,2.041,15.15
0.0672,33,9162,0,0.0392,0.1064,NA,NA,NA,NA,3,5.93963,2.246,3,30.9272,16.4924,56.22627,35.52575,0.5591726267647052,-0.03276886,7.98,11.96
0.0269,33,9217,0,0.0236,0.0505,NA,NA,NA,NA,3,5.93963,2.246,3,30.9272,16.4924,56.22627,35.52575,0.5773087267647052,1.223193,7.466,11.83
-0.0502,33,9273,0,-0.0888,-0.139,NA,NA,NA,NA,3,5.93963,2.246,3,30.9272,16.4924,56.22627,35.52575,0.5870513267647053,0.9100812,6.769,11.68
-0.0434,33,9317,0,-0.1187,-0.1621,NA,NA,NA,NA,3,5.93963,2.246,3,30.9272,16.4924,56.22627,35.52575,0.7728420267647054,-3.2098045,6.29,12.1
-0.0045,33,9364,0,0.0216,0.0171,NA,NA,NA,NA,3,5.93963,2.246,3,30.9272,16.4924,56.22627,35.52575,0.5640807267647052,-0.8144298,6.853,13.42
0.0203,33,9399,0,0.0267,0.047,NA,NA,NA,NA,3,5.93963,2.246,3,30.9272,16.4924,56.22627,35.52575,0.5495130267647053,-0.49629506,6.414,13.22
0.0378,33,9449,0,-0.0417,-0.0039000000000000007,NA,NA,NA,NA,3,5.93963,2.246,3,30.9272,16.4924,56.22627,35.52575,0.5262260267647054,-1.4817909,6.146,13.38
-0.0463,33,9483,0,-0.0337,-0.08,NA,NA,NA,NA,3,5.93963,2.246,3,30.9272,16.4924,56.22627,35.52575,0.3822705267647053,-1.8010755,5.953,14.55
-0.0196,33,9526,0,-0.0373,-0.0569,NA,NA,NA,NA,3,6.77462,2.246,2,31.6542,21.6172,64.84514,39.77362,0.20019612676470544,-1.6083354,5.809,12.42
0.0254,33,9581,0,0.0375,0.0629,NA,NA,NA,NA,3,6.77462,2.246,2,31.6542,21.6172,64.84514,39.77362,0.4589585267647054,0.596107,6.454,17.84
0.007,33,9637,0,-0.0133,-0.006299999999999999,NA,NA,NA,NA,3,6.77462,2.246,2,31.6542,21.6172,64.84514,39.77362,0.3889023267647054,0.12576807,6.785,15.8
0.071,33,9680,0,0.0832,0.1542,NA,NA,NA,NA,3,6.77462,2.246,2,31.6542,21.6172,64.84514,39.77362,0.4455362267647054,-0.4476959,6.872,14.19
-0.0068,33,9728,0,-1e-4,-0.0069,NA,NA,NA,NA,3,6.77462,2.246,2,31.6542,21.6172,64.84514,39.77362,0.3420026267647054,-0.5557164,6.714,15.27
-0.07,33,9763,0,-0.0582,-0.1282,NA,NA,NA,NA,3,6.77462,2.246,2,31.6542,21.6172,64.84514,39.77362,0.36273022676470523,-0.317305,6.915,16.46
3e-4,33,9813,0,-0.0296,-0.0293,NA,NA,NA,NA,3,6.77462,2.246,2,31.6542,21.6172,64.84514,39.77362,0.29241692676470543,-0.50934273,6.352,15.36
0.0468,33,9847,0,-0.003,0.0438,NA,NA,NA,NA,3,6.77462,2.246,2,31.6542,21.6172,64.84514,39.77362,0.26215612676470523,-0.94801223,6.554,21.99
-0.0175,33,9897,0,0.0181,5.999999999999998e-4,NA,NA,NA,NA,3,7.6249,2.246,2,33.4695,24.9443,57.38083,33.36829,0.18088112676470525,0.11156467,6.629,19.43
0.0192,33,9945,0,0.0335,0.0527,NA,NA,NA,NA,3,7.6249,2.246,2,33.4695,24.9443,57.38083,33.36829,0.14882272676470532,-1.5009727,6.981,20.06
-0.0083,33,10001,0,-0.0424,-0.0507,NA,NA,NA,NA,3,7.6249,2.246,2,33.4695,24.9443,57.38083,33.36829,0.05432478676470531,-1.1594378,6.814,21.48
0.0042,33,10044,0,-0.0849,-0.08070000000000001,NA,NA,NA,NA,3,7.6249,2.246,2,33.4695,24.9443,57.38083,33.36829,-0.007257303235294721,-1.4512727,6.544,21
0.068,33,10092,0,-0.0424,0.025600000000000005,NA,NA,NA,NA,3,7.6249,2.246,2,33.4695,24.9443,57.38083,33.36829,-0.016086723235294698,-0.07638659,6.328,24.37
-0.0088,33,10134,0,-0.0209,-0.029699999999999997,NA,NA,NA,NA,3,7.6249,2.246,2,33.4695,24.9443,57.38083,33.36829,-0.06921577323529471,-0.40493757,6.348,22.23
-0.0237,33,10177,0,0.0141,-0.0096,NA,NA,NA,NA,3,7.6249,2.246,2,33.4695,24.9443,57.38083,33.36829,0.016148366764705324,1.0591887,5.934,36.38
0.016,33,10211,0,-0.0015,0.0145,NA,NA,NA,NA,3,7.6249,2.246,2,33.4695,24.9443,57.38083,33.36829,2.2202676470528537e-4,-0.28049114000000003,5.85,27.37
-0.0074,33,10261,0,0.0138,0.0063999999999999994,NA,NA,NA,NA,3,8.51114,2.246,3,32.953,28.7506,65.19596,43.10879,0.018436826764705372,-0.030786373,5.643,20.67
0.0013,33,10316,0,-0.0378,-0.0365,NA,NA,NA,NA,3,8.51114,2.246,3,32.953,28.7506,65.19596,43.10879,-0.05911763323529462,-0.16252561,5.72,24.66
0.0138,33,10365,0,-0.0392,-0.0254,NA,NA,NA,NA,3,8.51114,2.246,3,32.953,28.7506,65.19596,43.10879,-0.1086318132352947,-0.094593495,5.714,21.69
0.0035,33,10408,0,-0.0292,-0.0257,NA,NA,NA,NA,3,8.51114,2.246,3,32.953,28.7506,65.19596,43.10879,-0.13449107323529463,-0.28747728,5.496,19.71
0.0294,33,10456,0,-0.0256,0.003799999999999998,NA,NA,NA,NA,3,8.51114,2.246,3,32.953,28.7506,65.19596,43.10879,-0.13150771323529464,-0.26876512,5.477,31.86
-0.1048,33,10498,0,0.029,-0.0758,NA,NA,NA,NA,3,8.51114,2.246,3,32.953,28.7506,65.19596,43.10879,0.11168376676470537,-1.492573,4.55,34.87
0.028,33,10514,0,-0.1912,-0.1632,NA,NA,NA,NA,3,8.51114,2.246,3,32.953,28.7506,65.19596,43.10879,0.31788642676470524,-1.9237082,4.376,38.96
-0.0021,33,10547,0,-0.0153,-0.0174,NA,NA,NA,NA,3,8.51114,2.246,3,32.953,28.7506,65.19596,43.10879,0.2807050267647053,-3.4640908,4.935,28.9
0.1053,33,10582,0,0.0113,0.11660000000000001,NA,NA,NA,NA,3,8.51114,2.246,3,32.953,28.7506,65.19596,43.10879,0.3890259267647054,0.56194836,4.758,23.86
0.0258,33,10625,0,0.0126,0.038400000000000004,NA,NA,NA,NA,3,8.12572,2.246,3,33.2058,29.4536,67.68405,44.64986,0.13982982676470534,-0.8498212,4.866,28.16
-0.0494,33,10680,0,0.04,-0.009399999999999999,NA,NA,NA,NA,3,8.12572,2.246,3,33.2058,29.4536,67.68405,44.64986,0.012701026764705303,-0.7302244,5.203,23.54
0.0202,33,10729,0,0.0076,0.0278,NA,NA,NA,NA,3,8.12572,2.246,3,33.2058,29.4536,67.68405,44.64986,0.024414926764705358,-0.5104599,5.729,27.28
0.0064,33,10772,0,-0.0856,-0.07919999999999999,NA,NA,NA,NA,3,8.12572,2.246,3,33.2058,29.4536,67.68405,44.64986,0.21121722676470522,-1.7687718,5.86,22.51
-0.0194,33,10827,0,-0.0287,-0.048100000000000004,NA,NA,NA,NA,3,8.12572,2.246,3,33.2058,29.4536,67.68405,44.64986,0.30780332676470534,-2.257193,5.91,22.55
0.0796,33,10869,0,0.0081,0.0877,NA,NA,NA,NA,3,8.12572,2.246,3,33.2058,29.4536,67.68405,44.64986,0.2582981267647053,0.34507468,6.149,24.46
0.0503,33,10911,0,0.005,0.055299999999999995,NA,NA,NA,NA,3,8.12572,2.246,3,33.2058,29.4536,67.68405,44.64986,0.1412235267647053,-0.9280051,6.026,22.74
0.0113,33,10946,0,-0.01,0.001299999999999999,NA,NA,NA,NA,3,8.12572,2.246,3,33.2058,29.4536,67.68405,44.64986,0.20605812676470525,-0.4045138,6.473,23.78
-0.0013,33,10989,0,0.0087,0.0073999999999999995,NA,NA,NA,NA,3,7.42073,2.246,3,35.538,26.7634,63.92063,41.91636,0.21218632676470528,-0.18109997,6.665,23.45
0.0219,33,11037,0,-0.0475,-0.0256,NA,NA,NA,NA,3,7.42073,2.246,3,35.538,26.7634,63.92063,41.91636,0.10938028676470535,-1.5000111,6.391,22.96
0.0124,33,11093,0,0.0266,0.039,NA,NA,NA,NA,3,7.42073,2.246,3,35.538,26.7634,63.92063,41.91636,0.14392762676470539,-0.52963287,6.659,24.86
-0.0415,33,11136,0,-7e-4,-0.0422,NA,NA,NA,NA,3,7.42073,2.246,3,35.538,26.7634,63.92063,41.91636,0.07407048676470529,-0.7457509,6.351,21.8
0.0013,33,11191,0,-0.0221,-0.020800000000000003,NA,NA,NA,NA,3,7.42073,2.246,3,35.538,26.7634,63.92063,41.91636,-7.827732352946315e-4,-0.22079422,5.75,17.35
0.0281,33,11233,0,-0.0034,0.0247,NA,NA,NA,NA,3,7.42073,2.246,3,35.538,26.7634,63.92063,41.91636,0.04788998676470535,-0.578235,5.901,21.23
-0.0157,33,11276,0,-0.0063,-0.022,NA,NA,NA,NA,3,7.42073,2.246,3,35.538,26.7634,63.92063,41.91636,0.04393897676470537,-0.30757183,5.759,26.81
-0.1018,33,11310,0,0.0231,-0.0787,NA,NA,NA,NA,3,7.42073,2.246,3,35.538,26.7634,63.92063,41.91636,0.15508722676470543,-0.02909133,5.219,27.7
-0.0355,33,11325,0,-0.1345,-0.17,NA,NA,NA,NA,3,6.89978,2.246,3,35.0644,23.8008,61.36322,40.09193,0.13786612676470522,1.3301734,5.176,29.99
-0.0122,33,11353,0,-0.0498,-0.062,NA,NA,NA,NA,3,6.89978,2.246,3,35.0644,23.8008,61.36322,40.09193,0.1392583267647054,-0.08378907,5.262,22.57
-0.156,33,11401,0,0.0387,-0.1173,NA,NA,NA,NA,3,6.89978,2.246,3,35.0644,23.8008,61.36322,40.09193,0.23941872676470544,-0.5584546,4.823,29.78
0.0103,33,11430,0,-0.1726,-0.1623,NA,NA,NA,NA,3,6.89978,2.246,3,35.0644,23.8008,61.36322,40.09193,0.18938512676470531,0.19496258,5.228,25.61
0.0252,33,11457,0,-0.0977,-0.0725,NA,NA,NA,NA,3,6.89978,2.246,3,35.0644,23.8008,61.36322,40.09193,0.1715353267647053,-0.30579826,5.663,24.26
0.1101,33,11500,0,0.0744,0.1845,NA,NA,NA,NA,3,6.89978,2.246,3,35.0644,23.8008,61.36322,40.09193,0.1281969267647054,-0.468718,5.328,21.2
-0.02,33,11555,0,-0.0032,-0.023200000000000002,NA,NA,NA,NA,3,6.89978,2.246,3,35.0644,23.8008,61.36322,40.09193,0.15404672676470543,-0.71025133,4.977,22.87
0.0227,33,11597,0,-0.1054,-0.0827,NA,NA,NA,NA,3,6.89978,2.246,3,35.0644,23.8008,61.36322,40.09193,0.21646332676470537,-0.5894039,4.653,32.32
-0.0461,33,11632,0,-0.094,-0.1401,NA,NA,NA,NA,3,6.89978,2.246,3,35.0644,23.8008,61.36322,40.09193,0.33252872676470524,-0.8410734,4.408,30.5
-0.0396,33,11667,0,-0.0288,-0.0684,NA,NA,NA,NA,3,6.89978,2.246,3,35.0644,23.8008,61.36322,40.09193,0.4893709267647053,-1.9460757,5.253,25.62
0.1099,33,11717,0,-0.0139,0.096,NA,NA,NA,NA,3,7.52707,2.246,2,35.2492,22.5429,60.23155,38.59668,0.3308082267647052,1.6604905,5.18,24.35
0.0052,33,11765,0,0.0342,0.039400000000000004,NA,NA,NA,NA,3,7.52707,2.246,2,35.2492,22.5429,60.23155,38.59668,0.43406212676470535,-0.054662183,5.468,18.93
0.1004,33,11814,0,-0.0337,0.06670000000000001,NA,NA,NA,NA,3,7.52707,2.246,2,35.2492,22.5429,60.23155,38.59668,0.2992389267647053,1.3169212,5.236,22.56
0.0053,33,11864,0,-0.057,-0.0517,NA,NA,NA,NA,3,7.52707,2.246,2,35.2492,22.5429,60.23155,38.59668,0.45821592676470524,0.9488479,4.941,27.84
0.0111,33,11912,0,-0.0139,-0.0027999999999999987,NA,NA,NA,NA,3,7.52707,2.246,2,35.2492,22.5429,60.23155,38.59668,0.6159299267647054,-1.1730915,4.261,37.05
-0.0019,33,11954,0,0.0136,0.011699999999999999,NA,NA,NA,NA,3,7.52707,2.246,2,35.2492,22.5429,60.23155,38.59668,0.5743857267647052,-0.82992226,3.859,39.68
-0.0352,33,11997,0,0.0075,-0.027700000000000002,NA,NA,NA,NA,3,7.52707,2.246,2,35.2492,22.5429,60.23155,38.59668,0.30503402676470537,-2.3996093,4.279,31.23
